Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit
866,1/9/25,13:21:56,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
867,1/9/25,13:21:58,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
868,1/9/25,13:22:00,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
869,1/9/25,13:22:02,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
870,1/9/25,13:22:04,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
871,1/9/25,13:22:06,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
872,1/9/25,13:22:08,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
873,1/9/25,13:22:10,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
874,1/9/25,13:22:12,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
875,1/9/25,13:22:14,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
876,1/9/25,13:22:16,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
877,1/9/25,13:22:18,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
878,1/9/25,13:22:20,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
879,1/9/25,13:22:22,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
880,1/9/25,13:22:24,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
881,1/9/25,13:22:26,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
882,1/9/25,13:22:28,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
883,1/9/25,13:22:30,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
884,1/9/25,13:22:32,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
885,1/9/25,13:22:34,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
886,1/9/25,13:22:36,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
887,1/9/25,13:22:38,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
888,1/9/25,13:22:40,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
889,1/9/25,13:22:42,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
890,1/9/25,13:22:44,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
891,1/9/25,13:22:46,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
892,1/9/25,13:22:48,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
893,1/9/25,13:22:50,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
894,1/9/25,13:22:52,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
895,1/9/25,13:22:54,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
896,1/9/25,13:22:56,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
897,1/9/25,13:22:58,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
898,1/9/25,13:23:00,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
899,1/9/25,13:23:02,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
900,1/9/25,13:23:04,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
901,1/9/25,13:23:06,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
902,1/9/25,13:23:08,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
903,1/9/25,13:23:10,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
904,1/9/25,13:23:12,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
905,1/9/25,13:23:14,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
906,1/9/25,13:23:16,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
907,1/9/25,13:23:18,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
908,1/9/25,13:23:20,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
909,1/9/25,13:23:22,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
910,1/9/25,13:23:24,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
911,1/9/25,13:23:26,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
912,1/9/25,13:23:28,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
913,1/9/25,13:23:30,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
914,1/9/25,13:23:32,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
915,1/9/25,13:23:34,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
916,1/9/25,13:23:36,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
917,1/9/25,13:23:38,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
918,1/9/25,13:23:40,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
919,1/9/25,13:23:42,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
920,1/9/25,13:23:44,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
921,1/9/25,13:23:46,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
922,1/9/25,13:23:48,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
923,1/9/25,13:23:50,89.5,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
924,1/9/25,13:23:52,89.5,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
925,1/9/25,13:23:54,89.5,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
926,1/9/25,13:23:56,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
927,1/9/25,13:23:58,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
928,1/9/25,13:24:00,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
929,1/9/25,13:24:02,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
930,1/9/25,13:24:04,89.4,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
931,1/9/25,13:24:06,89.5,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
932,1/9/25,13:24:08,89.5,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
933,1/9/25,13:24:10,89.6,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
934,1/9/25,13:24:12,89.6,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
935,1/9/25,13:24:14,89.6,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
936,1/9/25,13:24:16,89.6,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
937,1/9/25,13:24:18,89.6,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
938,1/9/25,13:24:20,89.6,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
939,1/9/25,13:24:22,89.6,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
940,1/9/25,13:24:24,89.6,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
941,1/9/25,13:24:26,89.6,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
942,1/9/25,13:24:28,89.6,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
943,1/9/25,13:24:30,89.6,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
944,1/9/25,13:24:32,89.6,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
945,1/9/25,13:24:34,89.6,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
946,1/9/25,13:24:36,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
947,1/9/25,13:24:38,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
948,1/9/25,13:24:40,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
949,1/9/25,13:24:42,89.6,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
950,1/9/25,13:24:44,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
951,1/9/25,13:24:46,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
952,1/9/25,13:24:48,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
953,1/9/25,13:24:50,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
954,1/9/25,13:24:52,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
955,1/9/25,13:24:54,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
956,1/9/25,13:24:56,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
957,1/9/25,13:24:58,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
958,1/9/25,13:25:00,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
959,1/9/25,13:25:02,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
960,1/9/25,13:25:04,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
961,1/9/25,13:25:06,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
962,1/9/25,13:25:08,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
963,1/9/25,13:25:10,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
964,1/9/25,13:25:12,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
965,1/9/25,13:25:14,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
966,1/9/25,13:25:16,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
967,1/9/25,13:25:18,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
968,1/9/25,13:25:20,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
969,1/9/25,13:25:22,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
970,1/9/25,13:25:24,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
971,1/9/25,13:25:26,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
972,1/9/25,13:25:28,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
973,1/9/25,13:25:30,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
974,1/9/25,13:25:32,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
975,1/9/25,13:25:34,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
976,1/9/25,13:25:36,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
977,1/9/25,13:25:38,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
978,1/9/25,13:25:40,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
979,1/9/25,13:25:42,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
980,1/9/25,13:25:44,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
981,1/9/25,13:25:46,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
982,1/9/25,13:25:48,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
983,1/9/25,13:25:50,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
984,1/9/25,13:25:52,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
985,1/9/25,13:25:54,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
986,1/9/25,13:25:56,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
987,1/9/25,13:25:58,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
988,1/9/25,13:26:00,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
989,1/9/25,13:26:02,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
990,1/9/25,13:26:04,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
991,1/9/25,13:26:06,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
992,1/9/25,13:26:08,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
993,1/9/25,13:26:10,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
994,1/9/25,13:26:12,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
995,1/9/25,13:26:14,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
996,1/9/25,13:26:16,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
997,1/9/25,13:26:18,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
998,1/9/25,13:26:20,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
999,1/9/25,13:26:22,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1000,1/9/25,13:26:24,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1001,1/9/25,13:26:26,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1002,1/9/25,13:26:28,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1003,1/9/25,13:26:30,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1004,1/9/25,13:26:32,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1005,1/9/25,13:26:34,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1006,1/9/25,13:26:36,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1007,1/9/25,13:26:38,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1008,1/9/25,13:26:40,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1009,1/9/25,13:26:42,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1010,1/9/25,13:26:44,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1011,1/9/25,13:26:46,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1012,1/9/25,13:26:48,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1013,1/9/25,13:26:50,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1014,1/9/25,13:26:52,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1015,1/9/25,13:26:54,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1016,1/9/25,13:26:56,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1017,1/9/25,13:26:58,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1018,1/9/25,13:27:00,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1019,1/9/25,13:27:02,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1020,1/9/25,13:27:04,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1021,1/9/25,13:27:06,89.6,T1 KTemp F,72.1,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1022,1/9/25,13:27:08,89.6,T1 KTemp F,72,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1023,1/9/25,13:27:10,89.6,T1 KTemp F,72,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1024,1/9/25,13:27:12,89.6,T1 KTemp F,72,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1025,1/9/25,13:27:14,89.6,T1 KTemp F,72,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1026,1/9/25,13:27:16,89.6,T1 KTemp F,72,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1027,1/9/25,13:27:18,89.6,T1 KTemp F,72,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1028,1/9/25,13:27:20,89.6,T1 KTemp F,72,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1029,1/9/25,13:27:22,89.6,T1 KTemp F,72,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1030,1/9/25,13:27:24,89.6,T1 KTemp F,72,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1031,1/9/25,13:27:26,89.6,T1 KTemp F,72,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1032,1/9/25,13:27:28,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1033,1/9/25,13:27:30,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1034,1/9/25,13:27:32,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1035,1/9/25,13:27:34,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1036,1/9/25,13:27:36,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1037,1/9/25,13:27:38,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1038,1/9/25,13:27:40,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1039,1/9/25,13:27:42,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1040,1/9/25,13:27:44,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1041,1/9/25,13:27:46,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1042,1/9/25,13:27:48,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1043,1/9/25,13:27:50,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1044,1/9/25,13:27:52,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1045,1/9/25,13:27:54,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1046,1/9/25,13:27:56,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1047,1/9/25,13:27:58,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1048,1/9/25,13:28:00,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1049,1/9/25,13:28:02,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1050,1/9/25,13:28:04,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1051,1/9/25,13:28:06,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1052,1/9/25,13:28:08,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1053,1/9/25,13:28:10,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1054,1/9/25,13:28:12,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1055,1/9/25,13:28:14,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1056,1/9/25,13:28:16,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1057,1/9/25,13:28:18,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1058,1/9/25,13:28:20,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1059,1/9/25,13:28:22,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1060,1/9/25,13:28:24,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1061,1/9/25,13:28:26,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1062,1/9/25,13:28:28,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1063,1/9/25,13:28:30,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1064,1/9/25,13:28:32,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1065,1/9/25,13:28:34,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1066,1/9/25,13:28:36,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1067,1/9/25,13:28:38,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1068,1/9/25,13:28:40,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1069,1/9/25,13:28:42,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1070,1/9/25,13:28:44,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1071,1/9/25,13:28:46,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1072,1/9/25,13:28:48,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1073,1/9/25,13:28:50,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1074,1/9/25,13:28:52,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1075,1/9/25,13:28:54,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1076,1/9/25,13:28:56,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1077,1/9/25,13:28:58,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1078,1/9/25,13:29:00,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1079,1/9/25,13:29:02,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1080,1/9/25,13:29:04,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1081,1/9/25,13:29:06,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
1082,1/9/25,13:29:08,89.6,T1 KTemp F,71.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
